TIME_UTC                 BISX        BISY       BISZ       BIST         BOSX      BOSY       BOSZ       BOST      dBX        dBY        dBZ        dBT                                                 
2006-06-09T01:45:13.798   -597.360   -625.224   1795.332   1992.727      6.631    116.235    131.073    175.313   -603.991   -741.460   1664.260   1919.460
2006-06-09T01:45:13.805   -594.064   -626.703   1798.930   1995.449      7.352    116.244    131.968    176.018   -601.416   -742.947   1666.962   1921.571
2006-06-09T01:45:13.813   -590.208   -624.625   1791.084   1986.576      7.532    116.094    130.439    174.783   -597.740   -740.719   1660.644   1914.079
2006-06-09T01:45:13.821   -594.560   -623.779   1790.255   1986.861      6.853    116.156    130.096    174.540   -601.413   -739.935   1660.159   1914.505
2006-06-09T01:45:13.829   -596.496   -625.826   1797.759   1994.844      6.903    116.234    131.632    175.742   -603.399   -742.060   1666.126   1921.125
2006-06-09T01:45:13.837   -592.784   -625.893   1796.000   1992.173      7.327    116.197    131.464    175.608   -600.111   -742.090   1664.537   1918.727
2006-06-09T01:45:13.845   -591.456   -624.299   1789.970   1985.840      7.250    116.047    130.232    174.585   -598.706   -740.346   1659.738   1913.450
2006-06-09T01:45:13.852   -595.408   -624.809   1793.566   1990.422      7.014    116.175    130.792    175.078   -602.422   -740.984   1662.774   1917.495
2006-06-09T01:45:13.860   -595.568   -625.723   1797.388   1994.200      7.005    116.447    131.649    175.899   -602.573   -742.170   1665.739   1920.572
2006-06-09T01:45:13.868   -592.128   -624.912   1793.234   1989.175      7.180    116.098    130.880    175.099   -599.308   -741.009   1662.354   1916.164
2006-06-09T01:45:13.876   -592.608   -624.787   1791.508   1987.723      7.129    116.011    130.568    174.806   -599.737   -740.799   1660.940   1914.991
2006-06-09T01:45:13.884   -595.504   -625.386   1795.885   1992.720      7.058    116.318    131.280    175.540   -602.562   -741.704   1664.604   1919.404
2006-06-09T01:45:13.891   -594.800   -624.597   1795.053   1991.513      6.903    116.499    131.153    175.558   -601.703   -741.095   1663.900   1918.289
2006-06-09T01:45:13.899   -592.080   -624.879   1792.482   1988.473      7.144    115.955    130.863    174.991   -599.224   -740.834   1661.618   1915.432
2006-06-09T01:45:13.907   -593.456   -625.834   1794.019   1990.569      7.271    115.911    131.151    175.182   -600.727   -741.745   1662.868   1917.339
2006-06-09T01:45:13.915   -595.616   -624.923   1795.279   1992.062      6.957    116.441    131.025    175.426   -602.573   -741.364   1664.254   1918.973
2006-06-09T01:45:13.923   -593.792   -623.725   1793.325   1989.380      6.840    116.533    130.761    175.286   -600.632   -740.257   1662.563   1916.470
2006-06-09T01:45:13.930   -592.368   -625.954   1793.839   1990.119      7.211    115.792    131.359    175.257   -599.579   -741.746   1662.480   1916.643
2006-06-09T01:45:13.938   -594.528   -626.274   1795.046   1991.952      7.177    115.994    131.263    175.317   -601.705   -742.268   1663.782   1918.640
2006-06-09T01:45:13.946   -594.704   -623.412   1793.345   1989.573      6.948    116.673    130.521    175.205   -601.652   -740.085   1662.824   1916.949
2006-06-09T01:45:13.954   -593.232   -624.248   1793.336   1989.388      6.944    116.241    131.104    175.353   -600.176   -740.490   1662.232   1916.129
2006-06-09T01:45:13.962   -593.616   -627.243   1795.598   1992.483      7.174    115.593    131.822    175.472   -600.790   -742.837   1663.776   1918.568
2006-06-09T01:45:13.970   -594.592   -625.107   1794.314   1990.945      7.211    116.361    130.888    175.282   -601.803   -741.468   1663.426   1918.053
2006-06-09T01:45:13.977   -593.328   -622.585   1792.207   1987.877      6.997    116.704    130.434    175.162   -600.325   -739.289   1661.774   1915.315
2006-06-09T01:45:13.985   -594.080   -625.759   1794.646   1991.296      6.799    115.942    131.744    175.628   -600.879   -741.700   1662.902   1917.399
2006-06-09T01:45:13.993   -594.432   -627.298   1796.177   1993.265      7.121    115.715    131.711    175.466   -601.553   -743.013   1664.466   1919.475
2006-06-09T01:45:14.001   -593.024   -623.591   1793.018   1988.833      7.411    116.635    130.441    175.138   -600.435   -740.225   1662.577   1916.408
2006-06-09T01:45:14.009   -593.472   -622.906   1792.222   1988.035      6.816    116.534    130.849    175.351   -600.288   -739.440   1661.373   1915.014
2006-06-09T01:45:14.016   -595.776   -627.116   1796.231   1993.657      6.608    115.691    132.087    175.713   -602.384   -742.807   1664.144   1919.376
2006-06-09T01:45:14.024   -593.360   -626.633   1796.016   1992.591      7.474    116.016    131.447    175.482   -600.834   -742.650   1664.569   1919.197
2006-06-09T01:45:14.032   -591.648   -622.652   1791.785   1987.017      7.383    116.780    130.385    175.192   -599.031   -739.432   1661.399   1914.640
2006-06-09T01:45:14.040   -595.872   -623.949   1792.835   1989.632      6.296    116.278    131.241    175.455   -602.168   -740.227   1661.594   1916.100
2006-06-09T01:45:14.048   -595.728   -627.868   1797.780   1995.275      6.903    115.650    132.351    175.896   -602.631   -743.518   1665.429   1920.843
2006-06-09T01:45:14.055   -591.232   -625.513   1795.132   1990.809      7.731    116.328    131.256    175.557   -598.963   -741.841   1663.876   1917.699
2006-06-09T01:45:14.063   -592.864   -621.877   1790.272   1985.773      6.774    116.743    130.250    175.042   -599.638   -738.621   1660.022   1913.322
2006-06-09T01:45:14.071   -597.856   -625.132   1794.502   1992.100      6.129    116.035    131.577    175.539   -603.985   -741.167   1662.926   1918.189
2006-06-09T01:45:14.079   -593.456   -628.458   1799.337   1996.187      7.448    115.657    132.542    176.066   -600.904   -744.115   1666.795   1921.717
2006-06-09T01:45:14.087   -590.304   -623.842   1792.703   1987.818      7.609    116.548    130.752    175.322   -597.913   -740.390   1661.951   1915.139
2006-06-09T01:45:14.094   -595.616   -621.691   1789.499   1985.841      6.195    116.665    130.194    174.928   -601.811   -738.356   1659.305   1913.280
2006-06-09T01:45:14.102   -597.408   -627.097   1797.933   1995.673      6.410    115.770    132.504    176.071   -603.818   -742.867   1665.430   1920.964
2006-06-09T01:45:14.110   -591.232   -627.977   1798.819   1994.908      7.734    115.880    132.463    176.166   -598.966   -743.857   1666.356   1920.632
2006-06-09T01:45:14.118   -591.648   -621.916   1789.227   1984.480      7.020    116.671    130.001    174.819   -598.668   -738.587   1659.226   1912.314
2006-06-09T01:45:14.126   -597.456   -622.857   1791.294   1988.376      6.061    116.445    130.802    175.229   -603.517   -739.303   1660.492   1915.211
2006-06-09T01:45:14.134   -595.472   -628.922   1801.471   1998.856      6.973    115.568    133.375    176.616   -602.445   -744.489   1668.096   1923.473
2006-06-09T01:45:14.141   -590.512   -625.779   1795.304   1990.834      7.544    116.246    131.488    175.668   -598.056   -742.025   1663.817   1917.435
2006-06-09T01:45:14.149   -593.632   -620.763   1787.159   1982.848      6.489    116.872    129.618    174.649   -600.121   -737.636   1657.541   1910.940
2006-06-09T01:45:14.157   -597.632   -625.451   1796.084   1993.557      6.210    116.056    132.089    175.940   -603.842   -741.507   1663.996   1919.203
2006-06-09T01:45:14.165   -594.016   -629.054   1801.641   1998.618      7.105    115.724    133.295    176.663   -601.121   -744.778   1668.346   1923.388
2006-06-09T01:45:14.173   -590.688   -622.997   1790.468   1985.651      7.233    116.576    130.273    174.967   -597.921   -739.573   1660.195   1913.302
2006-06-09T01:45:14.180   -594.832   -621.797   1789.096   1985.276      6.401    116.587    130.266    174.936   -601.233   -738.383   1658.830   1912.697
2006-06-09T01:45:14.188   -597.648   -627.659   1800.236   1997.996      6.333    115.876    133.168    176.638   -603.981   -743.535   1667.068   1922.694
2006-06-09T01:45:14.196   -592.640   -627.140   1798.203   1994.508      7.212    116.121    132.264    176.153   -599.852   -743.260   1665.939   1920.316
2006-06-09T01:45:14.204   -590.704   -621.749   1787.913   1982.961      7.051    116.654    129.977    174.791   -597.755   -738.403   1657.935   1910.837
2006-06-09T01:45:14.212   -596.480   -624.034   1793.365   1990.318      6.201    116.313    131.561    175.714   -602.681   -740.346   1661.804   1916.489
2006-06-09T01:45:14.219   -597.456   -627.977   1801.306   1999.003      6.377    116.035    133.136    176.720   -603.833   -744.012   1668.170   1923.788
2006-06-09T01:45:14.227   -590.704   -624.901   1793.964   1989.407      7.331    116.333    131.304    175.579   -598.035   -741.234   1662.660   1916.119
2006-06-09T01:45:14.235   -591.888   -622.414   1788.938   1984.447      6.943    116.497    130.497    175.069   -598.831   -738.911   1658.441   1911.810
2006-06-09T01:45:14.243   -598.512   -625.521   1796.983   1994.654      5.903    116.258    132.153    176.112   -604.415   -741.780   1664.830   1920.212
2006-06-09T01:45:14.251   -595.648   -626.859   1799.271   1996.278      6.713    116.313    132.537    176.464   -602.361   -743.172   1666.735   1921.756
2006-06-09T01:45:14.259   -589.152   -624.041   1791.546   1986.495      7.403    116.355    131.016    175.381   -596.555   -740.395   1660.530   1913.484
2006-06-09T01:45:14.266   -594.976   -623.350   1791.218   1987.719      6.278    116.478    130.914    175.343   -601.254   -739.828   1660.305   1914.540
2006-06-09T01:45:14.274   -598.960   -625.829   1798.280   1996.052      6.020    116.415    132.250    176.291   -604.980   -742.244   1666.030   1921.609
2006-06-09T01:45:14.282   -592.112   -626.224   1797.213   1993.170      7.146    116.315    132.160    176.200   -599.258   -742.538   1665.052   1919.081
2006-06-09T01:45:14.290   -590.432   -623.939   1790.799   1986.170      6.985    116.296    130.920    175.253   -597.417   -740.234   1659.879   1913.126
2006-06-09T01:45:14.298   -597.664   -623.867   1793.371   1990.626      5.944    116.569    131.194    175.601   -603.608   -740.436   1662.176   1917.138
2006-06-09T01:45:14.305   -596.912   -625.893   1798.640   1995.783      6.520    116.535    132.370    176.478   -603.432   -742.428   1666.270   1921.402
2006-06-09T01:45:14.313   -590.384   -625.602   1795.305   1990.741      7.160    116.258    131.968    176.020   -597.544   -741.861   1663.336   1916.795
2006-06-09T01:45:14.321   -593.488   -623.498   1790.620   1986.781      6.437    116.433    130.761    175.205   -599.925   -739.932   1659.859   1913.776
2006-06-09T01:45:14.329   -597.984   -624.429   1795.402   1992.728      6.145    116.603    131.482    175.845   -604.129   -741.032   1663.919   1919.044
2006-06-09T01:45:14.337   -594.128   -625.967   1798.405   1994.764      6.700    116.393    132.401    176.415   -600.828   -742.360   1666.004   1920.329
2006-06-09T01:45:14.344   -591.360   -624.794   1793.183   1988.864      6.783    116.238    131.513    175.650   -598.143   -741.032   1661.671   1915.216
2006-06-09T01:45:14.352   -595.792   -623.868   1791.523   1988.400      6.277    116.438    130.818    175.244   -602.069   -740.307   1660.706   1915.329
2006-06-09T01:45:14.360   -596.144   -625.471   1797.071   1994.007      6.544    116.558    132.026    176.237   -602.688   -742.029   1665.045   1919.952
2006-06-09T01:45:14.368   -593.216   -625.256   1796.469   1992.523      6.516    116.399    132.025    176.130   -599.732   -741.655   1664.443   1918.359
2006-06-09T01:45:14.376   -593.232   -624.344   1791.752   1987.990      6.470    116.184    130.985    175.207   -599.702   -740.528   1660.767   1914.725
2006-06-09T01:45:14.384   -595.488   -625.146   1794.189   1991.113      6.590    116.180    131.369    175.496   -602.078   -741.326   1662.821   1917.560
2006-06-09T01:45:14.391   -595.056   -625.111   1797.212   1993.696      6.537    116.590    131.954    176.204   -601.593   -741.701   1665.258   1919.667
2006-06-09T01:45:14.399   -593.648   -624.268   1793.994   1990.111      6.340    116.396    131.441    175.685   -599.988   -740.664   1662.553   1916.416
2006-06-09T01:45:14.407   -593.888   -625.325   1792.823   1989.459      6.681    116.001    131.304    175.333   -600.569   -741.327   1661.519   1915.957
2006-06-09T01:45:14.415   -594.800   -625.845   1796.280   1993.011      6.744    116.248    131.793    175.864   -601.544   -742.092   1664.488   1919.134
2006-06-09T01:45:14.423   -594.752   -623.492   1794.977   1991.084      6.278    116.783    131.330    175.856   -601.030   -740.275   1663.647   1917.541
2006-06-09T01:45:14.430   -594.192   -624.608   1792.955   1989.443      6.358    116.204    131.401    175.528   -600.550   -740.812   1661.554   1915.783
2006-06-09T01:45:14.438   -593.680   -626.940   1795.488   1992.307      6.845    115.868    131.951    175.737   -600.525   -742.808   1663.536   1918.267
2006-06-09T01:45:14.446   -594.704   -624.420   1795.597   1991.919      6.620    116.676    131.322    175.791   -601.324   -741.096   1664.275   1918.496
2006-06-09T01:45:14.454   -595.056   -622.631   1792.517   1988.688      6.179    116.682    130.946    175.499   -601.235   -739.312   1661.571   1915.434
2006-06-09T01:45:14.462   -593.968   -626.686   1794.898   1991.781      6.600    115.708    132.095    175.730   -600.568   -742.394   1662.803   1917.484
2006-06-09T01:45:14.469   -593.888   -626.781   1796.737   1993.445      6.872    115.979    131.944    175.805   -600.760   -742.761   1664.793   1919.412
2006-06-09T01:45:14.477   -594.544   -622.435   1792.868   1988.790      6.467    116.937    130.619    175.435   -601.011   -739.371   1662.250   1915.974
2006-06-09T01:45:14.485   -594.880   -623.925   1792.688   1989.194      6.321    116.293    131.353    175.550   -601.201   -740.218   1661.335   1915.567
2006-06-09T01:45:14.493   -594.192   -628.304   1797.724   1994.904      6.682    115.465    132.583    175.940   -600.874   -743.769   1665.142   1920.140
2006-06-09T01:45:14.501   -593.776   -625.069   1795.271   1991.552      6.867    116.380    131.273    175.568   -600.643   -741.448   1663.999   1918.179
2006-06-09T01:45:14.509   -594.016   -621.854   1790.709   1986.503      6.487    116.800    130.410    175.189   -600.503   -738.655   1660.298   1913.846
2006-06-09T01:45:14.516   -595.568   -626.315   1795.449   1992.639      6.265    115.734    132.224    175.832   -601.833   -742.049   1663.226   1918.113
